ferrous_debris,soot_in_oil,cylinder_head_temp,exhaust_gas_temp,bearing_temp,engine_vibration,knock_sensor,crankshaft_vibration,oil_temperature,injector_pressure,oil_pressure,coolant_pressure,mass_air_flow,oxygen_sensor,egr_flow,RUL
100.0,140.0,130.0,850.0,110.0,10.0,85.137,1042.44451199579,121.446,20.0,0.423,0.015,9.711,0.099,20.0,213
2.979,47.04,88.701,467.816,72.587,2.556,39.617,710.0865993157802,22.825,9.185,0.091,0.189,1.389,0.784,0.505,961
78.778,107.038,125.237,687.336,87.411,6.496,74.666,967.3152916954842,107.626,16.676,0.29,0.107,3.867,0.936,17.876,717
16.648,86.936,73.855,542.386,71.98,3.447,50.31,845.9237538392098,57.126,8.911,0.024,0.164,1.193,0.343,4.837,955
2.96,90.561,93.12,576.738,43.776,0.345,34.849,748.6608402097103,69.684,9.826,0.072,0.176,2.056,0.349,0.062,921
12.011,97.727,101.552,389.675,47.102,3.201,30.98,405.09937599784394,32.349,4.011,0.038,0.184,1.596,0.117,7.652,861
100.0,140.0,130.0,850.0,110.0,10.0,87.531,94.25638394152018,124.27,20.0,0.407,0.25,9.38,0.241,20.0,279
10.851,7.443,91.54,468.518,54.989,3.479,18.213,866.2673045423091,36.419,6.362,0.033,0.225,2.213,0.71,5.985,932
100.0,140.0,130.0,850.0,110.0,10.0,95.835,1063.588788620881,123.339,20.0,0.412,0.052,5.652,0.244,20.0,287
17.871,37.036,79.258,624.014,34.504,1.476,9.124,648.9451098241407,23.705,7.492,0.09,0.231,1.443,0.384,10.814,824
100.0,140.0,130.0,850.0,110.0,10.0,88.647,1071.386769847982,129.497,20.0,0.308,0.277,7.96,0.296,20.0,283
10.556,97.173,93.994,447.779,55.036,3.142,23.579,315.22737444610834,15.746,2.025,0.081,0.196,1.479,0.139,0.623,999
8.283,53.663,105.745,469.186,74.286,0.949,49.02,522.2059578180377,70.769,7.871,0.09,0.162,3.163,0.28,3.225,931
10.66,60.922,75.208,345.017,75.367,4.883,58.884,485.81014755111096,57.846,2.497,0.04,0.236,2.599,0.627,1.902,1000
14.912,46.549,83.535,528.217,62.338,0.809,64.294,491.75054397666077,7.78,2.985,0.021,0.18,2.541,0.755,13.437,976
66.215,127.634,114.394,775.82,97.19,7.551,80.833,209.79420587242697,106.893,10.196,0.248,0.147,4.246,0.922,17.058,711
3.255,41.819,87.175,603.966,33.567,3.086,54.079,820.1429432842622,51.574,2.517,0.05,0.236,2.567,0.707,5.053,829
20.62,129.286,115.599,844.962,106.307,8.603,83.092,962.5101866652694,107.781,12.11,0.23,0.106,3.825,0.903,17.589,330
100.0,140.0,130.0,850.0,110.0,10.0,85.343,157.87961878443065,129.308,20.0,0.376,0.264,9.52,0.183,20.0,5
68.256,100.014,112.033,818.424,92.169,6.043,75.063,970.2763958949263,101.946,18.96,0.2,0.11,4.125,0.909,17.601,423
16.116,78.481,84.47,453.134,63.694,3.136,43.323,636.8113125064947,8.931,9.119,0.013,0.191,2.66,0.793,1.24,976
5.943,31.538,82.801,280.632,69.567,1.602,4.64,607.7018136453468,39.136,9.343,0.05,0.236,0.529,0.297,9.047,858
17.438,59.852,70.072,447.965,49.3,3.836,10.695,720.9840027984847,34.286,3.341,0.036,0.183,1.87,0.152,4.284,976
92.1,137.672,112.255,776.817,85.227,8.962,75.979,941.0085603365948,113.498,11.159,0.243,0.11,4.252,0.916,15.593,372
100.0,140.0,130.0,850.0,110.0,10.0,96.503,1047.1922327709503,125.828,20.0,0.342,0.271,8.824,0.147,20.0,160
13.912,46.596,86.448,279.462,53.199,4.772,54.634,877.9766739047677,68.827,7.357,0.055,0.16,0.874,0.253,5.9,984
4.149,73.136,88.93,417.135,74.365,3.857,25.921,590.4869706935137,39.186,5.899,0.023,0.221,1.797,0.062,5.529,831
100.0,140.0,130.0,850.0,110.0,10.0,85.504,1029.071959775546,123.436,20.0,0.314,0.022,7.705,0.427,20.0,201
100.0,140.0,130.0,850.0,110.0,10.0,85.177,71.26211513887326,123.562,20.0,0.312,0.275,9.395,0.059,20.0,274
10.714,3.0,98.525,597.116,63.584,1.047,39.353,531.517139728311,12.735,8.307,0.053,0.187,1.189,0.32,7.439,958
17.814,35.863,74.526,446.327,38.409,1.988,38.897,432.44170461270977,35.047,1.858,0.023,0.189,2.886,0.115,2.725,941
100.0,140.0,130.0,850.0,110.0,10.0,92.205,184.44649402137475,123.072,20.0,0.4,0.297,6.882,0.329,20.0,245
28.432,125.012,111.107,753.641,90.71,7.311,79.201,210.84298141008938,101.032,11.71,0.215,0.137,4.188,0.928,17.444,487
78.492,133.901,115.329,675.491,93.949,7.598,79.648,999.5943083114307,100.995,13.788,0.216,0.114,4.195,0.938,15.18,331
14.945,72.847,74.169,289.802,82.526,4.445,37.021,316.32561729481586,68.925,4.206,0.064,0.228,1.371,0.511,5.528,989
11.643,93.15,76.937,264.413,38.464,4.491,63.382,274.35560442677615,28.29,4.103,0.095,0.166,1.508,0.04,11.314,915
3.679,60.96,104.421,547.69,31.388,2.554,55.95,503.90852132083614,53.144,5.8,0.011,0.223,1.197,0.709,10.676,864
27.015,120.486,123.105,810.477,106.81,6.899,78.023,952.5899986297086,118.13,13.446,0.283,0.132,3.779,0.92,17.074,571
8.039,91.164,96.779,513.7,61.212,2.886,34.729,436.5578947650516,45.865,2.164,0.019,0.175,0.259,0.257,13.435,804
2.392,68.761,80.889,578.239,50.729,2.393,66.516,616.7624020156729,45.751,3.559,0.088,0.224,2.338,0.035,1.113,926
19.132,89.648,83.68,315.999,77.864,0.046,68.965,256.92855770166324,38.296,3.705,0.043,0.193,1.803,0.522,0.241,911
62.805,134.897,126.268,745.669,93.295,7.285,70.7,218.49730083638002,109.79,14.472,0.202,0.136,3.667,0.927,17.391,691
4.741,48.783,106.298,606.551,33.53,0.839,23.57,689.9867265573087,3.914,3.572,0.068,0.185,2.26,0.19,10.665,818
7.955,34.462,76.433,647.49,82.035,3.997,60.561,389.9583170417966,86.309,7.227,0.025,0.198,2.695,0.647,6.798,919
28.726,118.404,122.55,669.324,104.72,8.729,79.38,938.884193534367,108.544,11.137,0.224,0.121,3.707,0.901,15.333,686
60.735,109.191,122.828,815.602,107.322,7.914,71.206,924.1852846954163,101.768,15.163,0.241,0.138,3.802,0.906,17.554,300
100.0,140.0,130.0,850.0,110.0,10.0,95.622,1035.5850168099382,123.564,20.0,0.367,0.07,9.044,0.147,20.0,92
16.698,38.257,99.147,545.435,55.365,4.524,37.285,559.3846828769509,30.362,7.975,0.018,0.219,0.994,0.272,0.245,864
13.469,73.29,90.669,321.445,52.936,2.002,19.496,705.4674038311468,13.553,7.501,0.068,0.165,0.27,0.285,7.363,841
13.966,44.166,88.432,540.309,52.458,1.89,37.264,665.2650944014287,42.204,5.778,0.073,0.228,3.058,0.035,11.435,945
96.201,117.575,118.114,709.316,108.643,8.907,70.397,973.5814556161824,103.573,18.688,0.215,0.137,3.651,0.946,15.591,612
1.617,25.545,100.605,566.26,83.536,3.443,69.292,511.609931757076,21.843,6.507,0.042,0.23,2.638,0.415,0.744,976
2.153,87.14,80.573,518.473,62.015,4.277,40.448,783.6804899501365,64.086,5.186,0.037,0.161,0.864,0.522,0.891,931
13.247,24.442,102.39,514.7,47.428,3.805,19.606,879.4786882663519,25.376,1.157,0.033,0.212,0.893,0.042,6.832,870
9.245,72.512,76.901,522.27,35.821,1.664,1.463,304.6121766427154,1.083,5.183,0.066,0.162,2.137,0.186,11.073,853
84.565,134.07,122.536,770.52,98.457,8.361,83.3,245.1845224760296,106.61,12.671,0.269,0.125,4.107,0.92,16.167,787
100.0,140.0,130.0,850.0,110.0,10.0,88.757,129.90485118188437,121.202,20.0,0.477,0.025,4.896,0.092,20.0,157
6.098,29.102,98.985,492.572,30.213,0.035,9.633,750.4876059110902,64.889,8.216,0.055,0.214,0.601,0.538,9.339,957
8.001,53.61,75.428,288.087,35.627,3.457,22.63,686.2543982624818,33.168,3.326,0.068,0.21,2.313,0.157,8.603,911
72.021,132.472,111.534,779.78,101.984,7.536,81.455,221.67420154404547,102.276,16.084,0.275,0.149,4.193,0.917,17.513,758
0.523,87.0,82.65,388.831,39.986,1.636,56.403,629.0033353199199,70.429,6.907,0.066,0.186,2.75,0.605,13.553,830
15.561,56.144,97.02,628.694,79.591,0.777,11.812,291.20067961705763,65.195,7.557,0.086,0.223,2.333,0.713,0.976,909
9.545,12.09,97.43,456.466,52.89,0.812,59.694,652.8459191953259,51.993,6.718,0.032,0.175,1.686,0.191,9.323,999
2.347,27.931,106.062,623.129,82.135,0.445,48.55,646.5210920452289,94.615,2.058,0.078,0.174,2.011,0.229,9.874,978
6.741,55.793,108.494,279.567,48.242,4.638,55.266,482.1987151188659,52.841,7.221,0.042,0.18,3.134,0.435,0.424,886
2.342,36.451,71.678,485.888,77.138,2.55,68.608,754.1672229169519,29.395,6.501,0.067,0.192,2.743,0.051,12.303,859
17.401,50.476,108.615,282.135,78.492,2.266,68.909,547.6898806814481,30.621,2.796,0.006,0.168,0.564,0.383,5.129,834
3.545,40.568,104.311,292.099,53.681,2.012,61.014,881.9242262312328,18.037,4.884,0.01,0.236,1.596,0.521,12.972,938
11.443,29.715,73.782,609.722,50.967,0.511,59.642,410.7206919216869,57.332,4.429,0.041,0.193,1.324,0.49,11.169,862
56.464,137.09,116.366,711.047,85.394,7.574,73.729,225.44180944915033,113.349,18.486,0.278,0.112,3.82,0.915,15.622,779
4.625,2.199,70.321,445.676,75.202,0.196,24.393,861.6934231771829,63.961,2.594,0.022,0.226,0.966,0.6,4.961,884
11.562,24.869,77.986,392.112,55.241,1.442,25.561,623.6283828194,32.844,9.637,0.091,0.22,2.28,0.596,2.985,850
15.858,16.81,78.082,481.519,69.949,1.237,10.758,332.02470001848275,26.361,5.051,0.077,0.237,1.762,0.147,3.168,870
33.87,114.013,128.143,833.994,99.233,7.502,74.988,238.1608222929349,103.127,12.974,0.209,0.105,3.441,0.938,16.124,413
1.382,89.89,107.751,562.664,74.814,0.527,29.832,582.7564376364198,66.023,8.769,0.012,0.162,2.428,0.137,9.627,817
100.0,140.0,130.0,850.0,110.0,10.0,91.688,1034.362912656039,129.911,20.0,0.368,0.039,6.397,0.536,20.0,258
52.736,114.187,117.781,740.5,108.166,6.534,78.695,225.2394205122845,113.089,11.393,0.26,0.104,4.082,0.923,15.973,614
2.936,70.312,96.855,438.736,44.722,4.566,46.737,778.0349501151363,80.804,6.11,0.076,0.165,0.581,0.262,11.113,855
14.059,82.599,107.754,549.496,64.173,0.283,36.583,623.3602062836118,53.791,3.62,0.038,0.191,2.004,0.437,10.952,943
3.369,6.017,78.925,558.578,57.72,4.536,22.276,640.3350217887189,96.273,5.305,0.093,0.212,0.863,0.141,12.387,898
81.164,137.98,121.677,683.675,97.179,7.131,80.158,917.2535917092648,119.04,16.28,0.243,0.15,3.563,0.934,17.448,376
75.595,118.497,120.639,756.337,105.007,7.723,80.602,999.5429364384573,102.7,12.786,0.261,0.117,4.101,0.932,17.945,619
100.0,140.0,130.0,850.0,110.0,10.0,88.002,1089.9731194409637,124.022,20.0,0.39,0.293,9.118,0.157,20.0,209
6.634,90.92,76.055,303.894,37.321,1.002,17.515,740.690522419098,99.039,1.157,0.014,0.16,1.084,0.442,14.46,859
59.442,109.878,110.906,660.386,107.897,7.076,82.692,228.27997379370237,105.998,15.22,0.268,0.112,3.731,0.923,17.916,574
83.41,116.421,127.604,770.145,106.3,6.702,80.92,218.7841324980109,101.114,14.43,0.204,0.148,3.622,0.911,17.76,639
13.926,62.308,73.589,582.448,42.767,3.796,69.724,869.4098235643955,30.067,6.426,0.098,0.174,1.12,0.005,5.173,936
40.383,107.993,121.183,767.544,105.225,7.75,73.61,246.40574674705255,118.505,13.406,0.23,0.138,3.33,0.944,17.503,389
8.138,58.588,96.389,614.747,79.693,1.748,36.255,492.05060131429093,92.806,6.471,0.051,0.21,2.25,0.747,12.961,884
19.687,23.806,82.605,588.947,50.927,2.062,8.392,671.9983822364168,64.696,5.481,0.088,0.209,1.97,0.581,7.648,831
100.0,140.0,130.0,850.0,110.0,10.0,91.232,140.48120229690164,125.322,20.0,0.354,0.251,8.411,0.118,20.0,283
0.569,14.4,77.645,303.616,50.777,2.053,24.284,526.1450330704038,70.605,6.949,0.059,0.233,2.364,0.438,4.605,902
19.31,30.807,105.488,297.145,54.975,2.405,51.371,336.90578982144785,86.597,1.593,0.073,0.208,1.21,0.568,6.205,851
100.0,140.0,130.0,850.0,110.0,10.0,94.842,1005.378767188285,129.216,20.0,0.346,0.285,8.417,0.148,20.0,268
100.0,140.0,130.0,850.0,110.0,10.0,99.68,1012.8441713758182,123.208,20.0,0.335,0.283,5.934,0.517,20.0,203
8.659,98.578,81.551,302.213,44.415,1.348,31.141,683.8131741841703,79.497,2.247,0.048,0.167,1.951,0.663,13.6,945
1.483,54.637,78.2,567.876,37.476,0.547,27.487,360.9614944845208,35.113,9.602,0.099,0.215,1.586,0.098,8.863,829
3.171,36.133,109.316,345.577,59.62,2.86,60.645,465.80747298037807,20.751,2.003,0.006,0.197,1.355,0.54,9.897,987
13.725,82.86,109.856,555.138,41.827,2.42,12.503,462.1826296625842,37.604,4.953,0.087,0.202,1.337,0.103,2.547,816
88.741,122.115,118.461,753.862,89.158,8.889,76.752,239.97091449692923,100.051,17.641,0.202,0.123,3.348,0.901,18.41,327
13.557,44.179,103.854,418.592,31.157,4.417,5.274,639.4566022727727,55.949,2.445,0.061,0.188,1.595,0.697,10.753,904
32.633,131.547,124.292,701.472,91.572,5.549,79.519,245.73877457099027,117.175,11.766,0.213,0.126,3.882,0.912,15.654,568
77.947,100.378,122.253,679.651,103.126,8.307,79.769,232.89803083077453,117.435,10.382,0.241,0.129,3.567,0.906,17.17,662
0.654,97.253,82.44,270.713,50.078,3.036,1.842,521.717727576334,47.449,7.589,0.052,0.172,1.336,0.414,11.299,920
6.849,34.542,106.599,279.395,48.391,0.482,0.384,625.542679423406,20.591,6.962,0.086,0.193,3.015,0.609,1.751,803
20.231,109.16,121.876,820.545,92.825,8.454,79.314,941.6951672298436,116.116,11.854,0.215,0.137,3.912,0.935,17.866,486
49.289,125.101,116.765,697.261,101.475,8.258,78.215,959.5036301583757,109.187,12.042,0.251,0.131,3.608,0.925,15.8,618
5.533,90.475,86.729,306.586,61.686,2.199,69.515,802.3692350443579,41.529,2.648,0.07,0.171,2.082,0.359,5.242,968
76.466,124.64,123.035,739.248,87.437,8.979,72.314,956.6705125543784,118.113,10.607,0.267,0.118,4.217,0.945,18.807,395
49.11,133.964,113.989,720.258,92.828,7.966,78.237,976.5573898699962,103.438,16.855,0.222,0.126,3.748,0.906,15.183,498
12.865,12.317,73.498,538.561,81.895,2.872,50.882,824.9996538878964,79.937,7.251,0.07,0.208,1.855,0.607,11.534,955
4.305,65.232,92.782,502.449,37.501,4.015,67.89,781.9693581031618,11.544,1.748,0.018,0.217,3.149,0.744,12.602,870
10.574,25.441,93.531,523.442,44.564,0.847,47.686,420.8929395475047,51.86,4.892,0.051,0.184,1.509,0.693,9.334,898
100.0,140.0,130.0,850.0,110.0,10.0,98.037,1020.6635264855217,121.919,20.0,0.413,0.295,7.782,0.718,20.0,253
100.0,140.0,130.0,850.0,110.0,10.0,94.842,1054.5469967232493,124.517,20.0,0.487,0.068,9.715,0.426,20.0,38
54.095,101.279,120.188,713.964,93.22,6.363,71.001,931.1273884874447,109.975,18.455,0.268,0.117,3.499,0.91,15.891,488
72.657,113.836,126.468,738.2,90.045,7.892,80.343,912.1981291822098,111.601,10.54,0.24,0.116,3.845,0.937,18.353,641
10.505,52.127,88.646,400.008,71.459,4.793,57.287,620.756657959781,9.551,3.589,0.038,0.181,2.557,0.747,8.013,840
74.092,105.084,118.922,835.136,87.153,7.994,82.529,228.17688719389236,103.512,13.534,0.278,0.13,3.995,0.936,18.518,526
10.325,37.612,96.075,385.547,31.235,1.703,12.141,898.0097238083879,46.305,7.813,0.079,0.177,2.805,0.226,0.879,817
5.695,77.464,91.753,324.776,65.488,2.666,34.418,707.1796565281004,20.84,5.135,0.047,0.213,0.725,0.227,6.911,877
7.259,61.652,87.102,386.035,81.356,3.756,6.824,524.1711617746262,3.866,5.533,0.003,0.201,1.911,0.087,4.448,805
17.026,33.953,101.861,437.183,59.529,2.75,50.89,815.5282963051534,97.759,9.093,0.07,0.238,2.042,0.631,7.512,900
30.795,133.015,115.572,754.321,94.245,8.962,78.534,915.0700991278668,102.675,13.046,0.23,0.138,3.588,0.931,18.23,641
52.995,116.835,121.698,680.352,89.305,6.035,79.103,239.14328741555443,103.51,14.042,0.253,0.11,4.1,0.92,18.03,366
10.102,24.91,100.293,399.997,76.449,1.704,3.395,340.3829847171433,87.754,7.627,0.053,0.193,0.512,0.634,1.355,808
37.941,137.158,111.487,706.189,92.335,8.511,70.702,987.3529338905662,106.72,16.103,0.276,0.11,4.254,0.922,15.57,606
10.762,6.784,74.398,512.349,59.041,2.381,69.197,322.57094913637206,15.183,6.293,0.026,0.238,3.163,0.481,0.764,931
9.083,69.412,75.629,467.226,83.767,0.892,40.677,758.099617413351,30.683,9.795,0.067,0.161,2.228,0.698,10.594,813
4.571,64.523,82.841,251.043,62.344,4.362,4.176,643.3788362255005,71.349,1.833,0.015,0.223,1.111,0.258,4.806,961
0.955,83.711,88.938,297.827,57.413,0.397,51.329,634.9520089960811,56.131,3.852,0.021,0.239,2.882,0.592,4.263,957
17.789,88.934,77.598,523.022,82.21,2.403,37.339,503.89093181414466,65.499,5.202,0.076,0.177,1.746,0.161,2.652,988
100.0,140.0,130.0,850.0,110.0,10.0,97.636,1027.1173567758462,127.908,20.0,0.46,0.263,9.194,0.585,20.0,33
80.266,111.792,113.471,656.365,95.401,8.678,76.382,927.6371677459857,114.12,16.284,0.216,0.142,3.484,0.944,18.708,300
100.0,140.0,130.0,850.0,110.0,10.0,93.627,173.33993351649855,121.801,20.0,0.481,0.291,9.81,0.779,20.0,1
7.954,23.639,70.463,367.963,50.258,0.412,51.236,398.97860589959623,18.439,6.719,0.062,0.168,0.829,0.641,9.743,920
7.223,43.605,101.605,319.215,60.939,3.939,34.382,867.7021068184475,0.63,6.927,0.089,0.24,2.425,0.711,10.03,994
37.257,110.165,113.699,776.126,99.436,5.527,77.181,910.8594780210914,114.628,16.576,0.22,0.138,4.207,0.935,17.61,353
10.966,26.84,78.984,443.755,74.516,3.081,16.278,300.60091522233483,22.283,3.52,0.031,0.168,2.07,0.177,12.509,849
7.043,64.963,98.239,484.989,50.722,1.82,19.941,764.3725948933644,94.029,9.746,0.004,0.221,0.805,0.115,0.909,967
100.0,140.0,130.0,850.0,110.0,10.0,99.246,1042.3063777585496,121.653,20.0,0.367,0.297,7.332,0.284,20.0,296
12.625,1.293,81.07,642.511,56.373,2.034,31.668,476.11645726557106,86.148,2.708,0.001,0.166,1.458,0.372,0.234,834
7.335,86.105,100.931,255.91,49.998,1.63,15.375,679.0962292643306,69.62,9.588,0.073,0.221,0.455,0.706,4.535,841
10.075,70.563,95.338,451.943,43.217,1.347,66.82,813.6432538897119,95.894,3.406,0.065,0.212,0.858,0.768,1.778,952
10.719,29.221,103.34,272.977,71.477,1.116,2.886,631.4917577279277,74.424,4.325,0.034,0.204,1.049,0.793,13.147,928
14.805,61.277,86.292,570.535,61.255,2.81,20.299,456.33328279932164,28.673,1.759,0.011,0.208,2.906,0.669,6.777,847
34.642,100.64,112.289,789.095,103.985,6.554,78.289,234.9452196212592,119.205,13.994,0.257,0.121,3.496,0.903,18.922,681
11.066,57.704,86.859,411.213,69.582,2.608,0.645,287.40098021089347,21.685,1.411,0.079,0.166,2.37,0.224,4.711,826
11.462,32.812,80.046,620.206,33.428,2.332,44.368,640.6666538806073,4.786,9.633,0.064,0.175,3.063,0.579,2.791,806
36.289,120.771,122.167,801.256,85.654,6.311,74.473,915.1080688708753,118.056,13.466,0.246,0.135,4.204,0.945,16.403,779
18.0,67.012,75.949,455.596,78.871,2.691,65.564,886.3657625499196,59.734,9.689,0.074,0.184,0.237,0.76,3.189,957
61.462,113.668,110.458,686.602,100.439,6.242,72.195,937.501752464074,107.408,18.809,0.279,0.11,3.699,0.938,17.421,587
82.821,102.36,116.467,732.499,86.743,7.253,80.692,952.168454549855,106.982,18.705,0.201,0.109,3.675,0.921,17.025,314
16.131,34.325,77.919,580.567,82.138,2.196,27.351,318.31002844863644,9.976,7.859,0.087,0.204,1.848,0.548,9.69,891
8.754,94.838,109.678,377.79,80.56,3.889,18.602,447.0528403117198,64.49,8.883,0.079,0.228,2.979,0.046,13.593,870
1.334,30.948,109.807,317.497,30.21,3.854,54.456,581.0212733356586,35.143,8.831,0.028,0.213,1.406,0.595,5.328,926
100.0,140.0,130.0,850.0,110.0,10.0,93.11,1029.194161149508,125.985,20.0,0.304,0.034,4.904,0.76,20.0,132
12.305,9.376,70.88,301.029,54.864,2.543,7.187,733.9647215001983,26.386,4.875,0.02,0.238,0.81,0.603,9.652,957
21.349,113.859,128.898,815.308,99.516,5.528,79.849,902.4190781634018,105.048,18.026,0.267,0.14,3.5,0.915,15.31,576
71.848,123.36,125.799,792.998,93.149,8.296,82.898,242.72057266509023,115.671,17.906,0.203,0.142,3.422,0.912,15.057,621
7.045,0.779,88.341,608.29,38.615,0.631,28.881,665.2378366029354,32.394,2.738,0.079,0.199,2.08,0.551,3.885,961
36.791,110.508,119.513,837.483,91.988,8.153,81.257,911.9543302295273,115.616,15.602,0.283,0.141,3.65,0.903,16.615,480
100.0,140.0,130.0,850.0,110.0,10.0,92.268,1057.2220637726316,129.662,20.0,0.397,0.266,6.948,0.833,20.0,98
11.687,73.062,102.73,356.889,57.953,3.31,8.585,470.0617139050572,27.719,5.303,0.075,0.229,2.627,0.052,4.176,943
5.689,55.666,72.15,291.722,84.114,2.202,14.696,491.7402457224978,6.718,5.043,0.003,0.22,1.526,0.516,8.941,962
59.355,123.309,124.764,755.564,101.854,7.25,71.495,913.8674242912407,106.772,13.653,0.28,0.129,3.334,0.917,18.83,361
18.897,52.548,86.458,530.257,34.143,0.357,28.033,724.2615475588575,22.15,6.971,0.008,0.191,2.608,0.343,8.57,842
8.24,68.074,85.149,390.736,59.7,0.347,11.027,304.61803098832735,13.91,8.369,0.085,0.22,1.691,0.175,7.712,898
12.507,51.248,85.323,262.6,56.778,1.244,29.6,502.38026749860865,95.29,7.198,0.061,0.222,1.382,0.133,7.197,859
18.927,93.069,79.212,528.741,47.392,2.024,66.742,497.62255529933196,52.217,1.25,0.06,0.226,1.57,0.477,12.874,948
6.43,48.519,109.279,371.496,66.377,2.883,27.926,610.4531021299647,50.632,8.837,0.056,0.236,2.15,0.257,13.65,839
2.046,25.475,73.221,267.962,53.817,4.772,6.297,779.7992958399344,6.618,2.499,0.005,0.219,2.469,0.084,8.9,989
7.808,89.474,99.531,638.169,37.496,3.41,1.336,788.6609003455153,59.528,7.359,0.05,0.195,1.564,0.107,13.953,800
12.111,79.297,94.305,481.248,66.035,2.591,37.734,891.5885096358933,33.736,1.469,0.086,0.219,2.123,0.763,0.673,992
100.0,140.0,130.0,850.0,110.0,10.0,95.96,29.575057504081,123.406,20.0,0.475,0.259,5.569,0.882,20.0,283
100.0,140.0,130.0,850.0,110.0,10.0,95.915,1014.2451143051181,122.687,20.0,0.304,0.015,9.128,0.468,20.0,233
15.222,50.441,90.702,333.839,76.654,3.999,29.823,717.8623264505986,65.263,3.307,0.034,0.233,1.669,0.18,4.613,873
4.538,25.531,91.461,488.077,68.832,4.886,65.383,321.12622011652314,26.632,4.092,0.079,0.167,3.199,0.359,8.832,834
56.676,123.845,127.907,741.202,106.444,6.578,83.172,216.42940868459144,109.264,18.189,0.214,0.111,4.226,0.901,16.654,361
13.261,42.577,73.223,287.155,38.272,0.659,41.749,558.41914105976,63.162,8.971,0.053,0.213,1.77,0.029,0.357,879
97.794,119.985,120.561,699.069,101.474,8.118,81.245,212.88355104379323,119.999,12.752,0.238,0.135,3.413,0.911,15.308,561
16.151,34.269,105.238,302.15,57.814,4.616,31.202,535.9807875331317,64.593,9.406,0.096,0.192,2.506,0.461,0.856,949
9.661,86.275,107.025,345.538,68.56,2.107,44.668,854.4335633414828,31.098,1.812,0.062,0.239,2.439,0.391,1.349,992
6.002,27.041,84.138,335.051,75.919,0.346,26.582,777.4135544596846,39.523,4.186,0.063,0.231,2.339,0.232,2.911,806
16.005,24.184,107.942,360.623,65.583,4.608,49.728,616.4894941157097,5.295,7.048,0.043,0.223,0.571,0.406,13.469,998
13.507,26.809,106.021,554.432,37.528,2.709,37.204,350.96819389797975,48.397,4.567,0.034,0.169,1.78,0.057,11.515,987
17.792,49.36,72.506,505.217,58.614,4.102,38.185,415.38426453488756,72.393,2.127,0.023,0.194,0.243,0.083,4.765,932
65.649,127.643,114.758,822.251,90.439,6.249,77.536,249.0861087190579,101.142,14.079,0.234,0.103,3.675,0.914,17.578,742
29.341,124.454,112.651,761.163,88.037,7.261,73.76,991.5250969531404,116.786,14.129,0.29,0.133,3.601,0.928,16.779,655
49.504,136.2,122.161,658.785,86.515,5.061,83.901,217.43318747081412,103.461,14.906,0.228,0.102,3.468,0.911,15.386,562
